node,betweeness_centrality,node_type
Hypogonadism,0.0,effect/phenotype
Joint contracture of the 5th finger,0.0,effect/phenotype
Increased circulating gonadotropin level,0.0,effect/phenotype
Sandal gap,0.0,effect/phenotype
Thick lower lip vermilion,0.0,effect/phenotype
Thoracic kyphosis,0.0,effect/phenotype
Poor eye contact,0.0,effect/phenotype
Muscle weakness,0.0,effect/phenotype
Cutaneous abscess,0.0,effect/phenotype
Intention tremor,0.0,effect/phenotype
Dilation of lateral ventricles,0.0,effect/phenotype
Atonic seizure,0.0,effect/phenotype
Frequent falls,0.0,effect/phenotype
Wide mouth,0.0,effect/phenotype
Abnormal eyelash morphology,0.0,effect/phenotype
Nephrolithiasis,0.0,effect/phenotype
Narcolepsy,0.0,effect/phenotype
Cataplexy,0.0,effect/phenotype
Hypoplasia of the pons,0.0,effect/phenotype
Antiphospholipid antibody positivity,0.0,immune_effect/phenotype
Abnormality of the Leydig cells,0.0,effect/phenotype
Abnormal putamen morphology,0.0,effect/phenotype
Constriction of peripheral visual field,0.0,effect/phenotype
Paroxysmal drowsiness,0.0,effect/phenotype
Hepatic failure,0.0,effect/phenotype
Permanent atrial fibrillation,0.0,effect/phenotype
Large for gestational age,0.0,effect/phenotype
Excessive daytime somnolence,0.0,effect/phenotype
Abnormal corpus callosum morphology,0.0,effect/phenotype
Vomiting,0.0,effect/phenotype
Abnormal globus pallidus morphology,0.0,effect/phenotype
Basal ganglia necrosis,0.0,effect/phenotype
Aplasia/Hypoplasia of the spleen,0.0,effect/phenotype
Hypoinsulinemia,0.0,effect/phenotype
Elevated hemoglobin A1c,0.0,effect/phenotype
Nephropathy,0.0,effect/phenotype
Abnormality of the optic nerve,0.0,effect/phenotype
Fat malabsorption,0.0,effect/phenotype
Neonatal hypoglycemia,0.0,effect/phenotype
Polymicrogyria,0.0,effect/phenotype
Mood swings,0.0,effect/phenotype
Abnormality of the musculature,0.0,effect/phenotype
Hyporeflexia of upper limbs,0.0,effect/phenotype
Simplified gyral pattern,0.0,effect/phenotype
Abnormal position of hair whorl,0.0,effect/phenotype
Retinopathy,0.0,effect/phenotype
Oval face,0.0,effect/phenotype
Hallux valgus,0.0,effect/phenotype
Ankle flexion contracture,0.0,immune_effect/phenotype
Macrogyria,0.0,effect/phenotype
Alcoholism,0.0,effect/phenotype
Celiac disease,0.0,effect/phenotype
Bilateral basal ganglia lesions,0.0,effect/phenotype
Abnormality of the thyroid gland,0.0,effect/phenotype
Abnormal C-peptide level,0.0,effect/phenotype
Xerostomia,0.0,effect/phenotype
Blepharitis,0.0,effect/phenotype
Abnormal calcium-phosphate regulating hormone level,0.0,effect/phenotype
Alopecia universalis,0.0,effect/phenotype
Blurred vision,0.0,effect/phenotype
Autistic behavior,0.0,effect/phenotype
Hydronephrosis,0.0,effect/phenotype
Hostility,0.0,effect/phenotype
Anterior pituitary dysgenesis,0.0,effect/phenotype
Abnormal insulin level,0.0,effect/phenotype
Intracranial hemorrhage,0.0,effect/phenotype
Metabolic acidosis,0.0,effect/phenotype
Abnormal caudate nucleus morphology,0.0,effect/phenotype
Inflammatory arteriopathy,0.0,immune_effect/phenotype
Abnormal morphology of the cerebellar cortex,0.0,effect/phenotype
Abnormal toenail morphology,0.0,effect/phenotype
Abnormal oral glucose tolerance,0.0,effect/phenotype
Preaxial hand polydactyly,0.0,effect/phenotype
Hepatocellular adenoma,0.0,effect/phenotype
Flushing,0.0,effect/phenotype
Diabetic ketoacidosis,0.0,effect/phenotype
Azoospermia,0.0,effect/phenotype
Recurrent cystitis,0.0,effect/phenotype
Recurrent pyelonephritis,0.0,effect/phenotype
Generalized periodontitis,0.0,effect/phenotype
Abnormality of the kidney,0.0,effect/phenotype
Cleft upper lip,0.0,effect/phenotype
Pancreatic hypoplasia,0.0,effect/phenotype
regulation of phosphatidylinositol 3-kinase signaling,0.0,biological_process
positive regulation of epithelial cell proliferation,0.0,biological_process
OSMR,0.0,gene/protein
EPS8,0.0,gene/protein
PTPRH,0.0,gene/protein
regulation of cell motility,0.0,biological_process
hair follicle development,0.0,biological_process
negative regulation of Notch signaling pathway,0.0,biological_process
CERT1,0.0,gene/protein
CHMP4A,0.0,gene/protein
PON2,0.0,gene/protein
EIF4G2,0.0,gene/protein
SPARCL1,0.0,gene/protein
PIK3C2A,0.0,gene/protein
RAB18,0.0,gene/protein
TLR2,0.0,gene/protein
peptidyl-serine phosphorylation,0.0,biological_process
H2AC18,0.0,gene/protein
midgut development,0.0,biological_process
translation,0.0,biological_process
ZNF510,0.0,gene/protein
positive regulation of glial cell proliferation,0.0,biological_process
AGO2,0.0,gene/protein
FER,0.0,gene/protein
TNS4,0.0,gene/protein
response to cobalamin,0.0,biological_process
regulation of ERK1 and ERK2 cascade,0.0,biological_process
MDH1,0.0,gene/protein
viral life cycle,0.0,biological_process
activation of phospholipase A2 activity by calcium-mediated signaling,0.0,biological_process
negative regulation of cardiocyte differentiation,0.0,biological_process
APBA3,0.0,gene/protein
positive regulation of DNA repair,0.0,biological_process
regulation of peptidyl-tyrosine phosphorylation,0.0,biological_process
magnesium ion homeostasis,0.0,biological_process
hydrogen peroxide metabolic process,0.0,biological_process
cellular response to hyperoxia,0.0,biological_process
PDK3,0.0,gene/protein
MPV17,0.0,gene/protein
necroptotic signaling pathway,0.0,biological_process
Regulation by c-FLIP,0.0,pathway
LRRC29,0.0,gene/protein
SLC38A7,0.0,gene/protein
BOD1,0.0,gene/protein
PKN3,0.0,gene/protein
FES,0.0,gene/protein
CCDC88C,0.0,gene/protein
DOK4,0.0,gene/protein
ERCC1,0.0,gene/protein
EPGN,0.0,gene/protein
activation-induced cell death of T cells,0.0,biological_process
LRIF1,0.0,gene/protein
DNTTIP1,0.0,gene/protein
PTPRR,0.0,gene/protein
SEC61B,0.0,gene/protein
response to hydroxyisoflavone,0.0,biological_process
PTPN7,0.0,gene/protein
GPRC5A,0.0,gene/protein
MAST1,0.0,gene/protein
EPN1,0.0,gene/protein
H2AC19,0.0,gene/protein
FBXO6,0.0,gene/protein
Caspase activation via Death Receptors in the presence of ligand,0.0,pathway
ST8SIA4,0.0,gene/protein
OAZ1,0.0,gene/protein
negative regulation of protein catabolic process,0.0,biological_process
positive regulation of nitric oxide mediated signal transduction,0.0,biological_process
LAPTM4B,0.0,gene/protein
MAPK8IP2,0.0,gene/protein
ATXN2,0.0,gene/protein
Dimerization of procaspase-8,0.0,pathway
ANKRD13D,0.0,gene/protein
DOK6,0.0,gene/protein
SEC13,0.0,gene/protein
RGS16,0.0,gene/protein
positive regulation of kinase activity,0.0,biological_process
SH3BGRL3,0.0,gene/protein
CD2AP,0.0,gene/protein
NUP93,0.0,gene/protein
positive regulation of cyclin-dependent protein serine/threonine kinase activity,0.0,biological_process
peptidyl-tyrosine autophosphorylation,0.0,biological_process
cellular response to dexamethasone stimulus,0.0,biological_process
VAV2,0.0,gene/protein
CHD5,0.0,gene/protein
FAH,0.0,gene/protein
NDFIP1,0.0,gene/protein
PLSCR1,0.0,gene/protein
ARMC1,0.0,gene/protein
PTPN23,0.0,gene/protein
positive regulation of peptidyl-serine phosphorylation,0.0,biological_process
CSE1L,0.0,gene/protein
BRCA2,0.0,gene/protein
NUMB,0.0,gene/protein
positive regulation of phosphorylation,0.0,biological_process
TUBB6,0.0,gene/protein
STX17,0.0,gene/protein
ARHGEF7,0.0,gene/protein
NAGPA,0.0,gene/protein
TUFM,0.0,gene/protein
TLR3,0.0,gene/protein
ITSN2,0.0,gene/protein
response to calcium ion,0.0,biological_process
Downregulation of ERBB2 signaling,0.0,pathway
RPN1,0.0,gene/protein
MMS19,0.0,gene/protein
learning or memory,0.0,biological_process
PCDHB11,0.0,gene/protein
ABHD4,0.0,gene/protein
negative regulation of ERBB signaling pathway,0.0,biological_process
Cargo recognition for clathrin-mediated endocytosis,0.0,pathway
Clathrin-mediated endocytosis,0.0,pathway
PTK6 promotes HIF1A stabilization,0.0,pathway
ERBB2 signaling pathway,0.0,biological_process
tongue development,0.0,biological_process
positive regulation of canonical Wnt signaling pathway,0.0,biological_process
ovulation cycle,0.0,biological_process
RIOK1,0.0,gene/protein
UROD,0.0,gene/protein
response to osmotic stress,0.0,biological_process
H2AX,0.0,gene/protein
EIF2B3,0.0,gene/protein
PTPRT,0.0,gene/protein
negative regulation of mitotic cell cycle,0.0,biological_process
protein autophosphorylation,0.0,biological_process
positive regulation of ERK1 and ERK2 cascade,0.0,biological_process
positive regulation of DNA replication,0.0,biological_process
LRSAM1,0.0,gene/protein
RRAD,0.0,gene/protein
SLC5A1,0.0,gene/protein
cell differentiation,0.0,biological_process
circadian rhythm,0.0,biological_process
PDCD6IP,0.0,gene/protein
EIF2B2,0.0,gene/protein
RBM25,0.0,gene/protein
regulation of JNK cascade,0.0,biological_process
IGKC,0.0,gene/protein
AOPEP,0.0,gene/protein
SCN11A,0.0,gene/protein
positive regulation of production of miRNAs involved in gene silencing by miRNA,0.0,biological_process
positive regulation of protein kinase C activity,0.0,biological_process
protein insertion into membrane,0.0,biological_process
transmembrane receptor protein tyrosine kinase signaling pathway,0.0,biological_process
response to UV-A,0.0,biological_process
TSTD2,0.0,gene/protein
NOTCH3 Activation and Transmission of Signal to the Nucleus,0.0,pathway
OLFM1,0.0,gene/protein
Regulation of RUNX1 Expression and Activity,0.0,pathway
XRCC3,0.0,gene/protein
TMEM63B,0.0,gene/protein
SLC35E1,0.0,gene/protein
SLC4A4,0.0,gene/protein
TPTE,0.0,gene/protein
FGR,0.0,gene/protein
positive regulation of B cell proliferation,0.0,biological_process
PPP3R1,0.0,gene/protein
RABL3,0.0,gene/protein
SUSD4,0.0,gene/protein
CIDECP1,0.0,gene/protein
TIMM29,0.0,gene/protein
Proteinuria,0.0,effect/phenotype
SPATA5L1,0.0,gene/protein
LRRC8B,0.0,gene/protein
TTC4,0.0,gene/protein
DTNA,0.0,gene/protein
CCPG1,0.0,gene/protein
P2RY1,0.0,gene/protein
PSMD13,0.0,gene/protein
COG6,0.0,gene/protein
CAPZB,0.0,gene/protein
COX6B1,0.0,gene/protein
TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,0.0,pathway
FGB,0.0,gene/protein
MCM7,0.0,gene/protein
USP1,0.0,gene/protein
SEM1,0.0,gene/protein
PSMD3,0.0,gene/protein
PSMC2,0.0,gene/protein
diterpenoid metabolic process,0.0,biological_process
multicellular organism development,0.0,biological_process
ATP6V1F,0.0,gene/protein
MED21,0.0,gene/protein
CYP7A1,0.0,gene/protein
UBQLN1,0.0,gene/protein
MPTX1,0.0,gene/protein
positive regulation of cell growth,0.0,biological_process
CHRM4,0.0,gene/protein
FZD10,0.0,gene/protein
OPRM1,0.0,gene/protein
ATP6V0D1,0.0,gene/protein
HIC1,0.0,gene/protein
ARNTL,0.0,gene/protein
PBX2,0.0,gene/protein
RARB,0.0,gene/protein
RORC,0.0,gene/protein
NRF1,0.0,gene/protein
EWSR1,0.0,gene/protein
CLINT1,0.0,gene/protein
NHLH2,0.0,gene/protein
HEXA,0.0,gene/protein
RAF/MAP kinase cascade,0.0,pathway
Constitutive Signaling by Aberrant PI3K in Cancer,0.0,pathway
Signal transduction by L1,0.0,pathway
Signaling by EGFR,0.0,pathway
ERBB2 Activates PTK6 Signaling,0.0,pathway
"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.0,pathway
JPH4,0.0,gene/protein
PSMD7,0.0,gene/protein
SRSF2,0.0,gene/protein
GRAMD1A,0.0,gene/protein
ESRRG,0.0,gene/protein
CEP76,0.0,gene/protein
CEP164,0.0,gene/protein
FMNL1,0.0,gene/protein
SNTB2,0.0,gene/protein
KIFC3,0.0,gene/protein
THRB,0.0,gene/protein
activation of cysteine-type endopeptidase activity involved in apoptotic process,0.0,biological_process
immune response,0.0,biological_process
positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,0.0,biological_process
tumor necrosis factor-mediated signaling pathway,0.0,biological_process
TUBB3,0.0,gene/protein
UFSP2,0.0,gene/protein
AJUBA,0.0,gene/protein
FAM91A1,0.0,gene/protein
SMAD7,0.0,gene/protein
NAPA,0.0,gene/protein
ATG3,0.0,gene/protein
FOSL1,0.0,gene/protein
PTBP1,0.0,gene/protein
"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",0.0,pathway
TINF2,0.0,gene/protein
THTPA,0.0,gene/protein
FAM118B,0.0,gene/protein
EGFR Transactivation by Gastrin,0.0,pathway
MATR3,0.0,gene/protein
MAFB,0.0,gene/protein
DNAJC8,0.0,gene/protein
TMEM161A,0.0,gene/protein
PALMD,0.0,gene/protein
extrinsic apoptotic signaling pathway,0.0,biological_process
regulation of apoptotic process,0.0,biological_process
ARF5,0.0,gene/protein
ABHD11,0.0,gene/protein
FasL/ CD95L signaling,0.0,pathway
CASP8 activity is inhibited,0.0,pathway
TP53 Regulates Transcription of Death Receptors and Ligands,0.0,pathway
MTA1,0.0,gene/protein
Fas signaling pathway,0.0,biological_process
regulation of stress-activated MAPK cascade,0.0,biological_process
YPEL1,0.0,gene/protein
negative regulation of heart contraction,0.0,biological_process
RIPK1-mediated regulated necrosis,0.0,pathway
ADD1,0.0,gene/protein
CTF1,0.0,gene/protein
PSMC4,0.0,gene/protein
BYSL,0.0,gene/protein
FGF1,0.0,gene/protein
HPCAL1,0.0,gene/protein
RBM7,0.0,gene/protein
DTNB,0.0,gene/protein
POLR3D,0.0,gene/protein
PSMC3,0.0,gene/protein
EIF2S2,0.0,gene/protein
DDX51,0.0,gene/protein
UTP25,0.0,gene/protein
PSMC6,0.0,gene/protein
SERPINB4,0.0,gene/protein
PSMD12,0.0,gene/protein
MED17,0.0,gene/protein
RBBP7,0.0,gene/protein
ZNF507,0.0,gene/protein
NEURL2,0.0,gene/protein
FGFR3,0.0,gene/protein
regulation of the force of heart contraction,0.0,biological_process
regulation of cardiac muscle contraction by calcium ion signaling,0.0,biological_process
Cyclin D associated events in G1,0.0,pathway
TNFSF13,0.0,gene/protein
FBXW4P1,0.0,gene/protein
OPRD1,0.0,gene/protein
GALNS,0.0,gene/protein
RBM42,0.0,gene/protein
RHOBTB3,0.0,gene/protein
FAIM2,0.0,gene/protein
BABAM2,0.0,gene/protein
positive regulation of apoptotic signaling pathway,0.0,biological_process
regulation of extrinsic apoptotic signaling pathway via death domain receptors,0.0,biological_process
SSU72,0.0,gene/protein
COX6A1,0.0,gene/protein
RRP1,0.0,gene/protein
SPATA25,0.0,gene/protein
HEXA-AS1,0.0,gene/protein
NOL3,0.0,gene/protein
RETREG2,0.0,gene/protein
SMARCA4,0.0,gene/protein
EBF1,0.0,gene/protein
HDAC2,0.0,gene/protein
UGT8,0.0,gene/protein
ASNS,0.0,gene/protein
CDC7,0.0,gene/protein
NUP214,0.0,gene/protein
MINK1,0.0,gene/protein
NEK10,0.0,gene/protein
ossification,0.0,biological_process
ERBB2 Regulates Cell Motility,0.0,pathway
regulation of transcription from RNA polymerase II promoter in response to oxidative stress,0.0,biological_process
SMO,0.0,gene/protein
regulation of angiogenesis,0.0,biological_process
cellular response to cisplatin,0.0,biological_process
cellular response to arsenic-containing substance,0.0,biological_process
CALCA,0.0,gene/protein
XRCC6,0.0,gene/protein
BBS2,0.0,gene/protein
BBS1,0.0,gene/protein
BBS4,0.0,gene/protein
SDR39U1,0.0,gene/protein
APOA5,0.0,gene/protein
adult locomotory behavior,0.0,biological_process
mitotic cell cycle phase transition,0.0,biological_process
regulation of cyclin-dependent protein serine/threonine kinase activity,0.0,biological_process
cellular response to X-ray,0.0,biological_process
TEAD2,0.0,gene/protein
PCGF2,0.0,gene/protein
PDCD6,0.0,gene/protein
GPD1L,0.0,gene/protein
cell division,0.0,biological_process
angiogenesis,0.0,biological_process
cellular response to nutrient,0.0,biological_process
XPOT,0.0,gene/protein
STAM2,0.0,gene/protein
RUSC2,0.0,gene/protein
ARPC5,0.0,gene/protein
ERBB4,0.0,gene/protein
ATXN10,0.0,gene/protein
TM4SF19,0.0,gene/protein
DNAAF5,0.0,gene/protein
AP2B1,0.0,gene/protein
AXL,0.0,gene/protein
ACVR2B,0.0,gene/protein
ANXA2,0.0,gene/protein
DYNC1H1,0.0,gene/protein
MEGF6,0.0,gene/protein
ALDOA,0.0,gene/protein
PNPLA2,0.0,gene/protein
TLCD4,0.0,gene/protein
FAM174A,0.0,gene/protein
KASH5,0.0,gene/protein
negative regulation of DNA-binding transcription factor activity,0.0,biological_process
negative regulation of smooth muscle cell proliferation,0.0,biological_process
PPP1R10,0.0,gene/protein
positive regulation of DNA binding,0.0,biological_process
AGRP,0.0,gene/protein
DEFA1,0.0,gene/protein
BCL6,0.0,gene/protein
ADAR,0.0,gene/protein
CLIC1,0.0,gene/protein
BTC,0.0,gene/protein
CALU,0.0,gene/protein
ATP1B1,0.0,gene/protein
AREG,0.0,gene/protein
AP1G1,0.0,gene/protein
CPS1,0.0,gene/protein
KPNA4,0.0,gene/protein
TSPOAP1,0.0,gene/protein
ITGB5,0.0,gene/protein
CHMP3,0.0,gene/protein
protein import into nucleus,0.0,biological_process
TCEAL3,0.0,gene/protein
PIK3C2B,0.0,gene/protein
PITRM1,0.0,gene/protein
negative regulation of DNA binding,0.0,biological_process
EIF3I,0.0,gene/protein
NAA38,0.0,gene/protein
NEK1,0.0,gene/protein
NPHP1,0.0,gene/protein
SNORD42B,0.0,gene/protein
TLK1,0.0,gene/protein
NKIRAS1,0.0,gene/protein
CLK4,0.0,gene/protein
PSPC1,0.0,gene/protein
UBASH3B,0.0,gene/protein
PRKX,0.0,gene/protein
NBPF1,0.0,gene/protein
COPS3,0.0,gene/protein
CDC42SE2,0.0,gene/protein
ACTL9,0.0,gene/protein
CD244,0.0,gene/protein
MAD2L1BP,0.0,gene/protein
UBE2H,0.0,gene/protein
CDC42EP3,0.0,gene/protein
CCNQP1,0.0,gene/protein
IL22RA2,0.0,gene/protein
SPRY4,0.0,gene/protein
H2AC16,0.0,gene/protein
CRADD,0.0,gene/protein
TMEM79,0.0,gene/protein
PLRG1,0.0,gene/protein
WNT7A,0.0,gene/protein
SRPRB,0.0,gene/protein
SIRT2,0.0,gene/protein
WDR55,0.0,gene/protein
GAS6,0.0,gene/protein
DUSP22,0.0,gene/protein
THOC3,0.0,gene/protein
FAM78A,0.0,gene/protein
QTRT1,0.0,gene/protein
UBE2R2,0.0,gene/protein
adenylate cyclase-activating G protein-coupled receptor signaling pathway,0.0,biological_process
KRTAP1-1,0.0,gene/protein
CCDC167,0.0,gene/protein
CFI,0.0,gene/protein
cellular response to heat,0.0,biological_process
negative regulation of vascular associated smooth muscle cell proliferation,0.0,biological_process
ZNHIT6,0.0,gene/protein
PRPF40B,0.0,gene/protein
carbohydrate metabolic process,0.0,biological_process
PHIP,0.0,gene/protein
UBE2Q1,0.0,gene/protein
NEURL1,0.0,gene/protein
MTSS1,0.0,gene/protein
PI4K2B,0.0,gene/protein
UBE2Q2,0.0,gene/protein
UBE2D3,0.0,gene/protein
CDK16,0.0,gene/protein
ELOVL5,0.0,gene/protein
negative regulation of mast cell degranulation,0.0,biological_process
UBE2N,0.0,gene/protein
regulation of DNA-binding transcription factor activity,0.0,biological_process
DDX19B,0.0,gene/protein
GPR152,0.0,gene/protein
ARL13B,0.0,gene/protein
MSMO1,0.0,gene/protein
SLC39A8,0.0,gene/protein
WDR41,0.0,gene/protein
KIF1A,0.0,gene/protein
APBB1,0.0,gene/protein
CNPPD1,0.0,gene/protein
COMMD4,0.0,gene/protein
MIRLET7F2,0.0,gene/protein
MIRLET7B,0.0,gene/protein
TIMM13,0.0,gene/protein
ARMT1,0.0,gene/protein
ATP2A3,0.0,gene/protein
GABARAP,0.0,gene/protein
COX4I1,0.0,gene/protein
RNASEK,0.0,gene/protein
TSSK4,0.0,gene/protein
SUMF1,0.0,gene/protein
WDR81,0.0,gene/protein
MFSD1,0.0,gene/protein
HDAC5,0.0,gene/protein
HDAC10,0.0,gene/protein
positive regulation of prolactin secretion,0.0,biological_process
PICALM,0.0,gene/protein
GSN,0.0,gene/protein
TNC,0.0,gene/protein
SH2D3A,0.0,gene/protein
SH3D21,0.0,gene/protein
SGPL1,0.0,gene/protein
EREG,0.0,gene/protein
ACTA1,0.0,gene/protein
TNS3,0.0,gene/protein
SORBS2,0.0,gene/protein
DNAJB11,0.0,gene/protein
PRKD1,0.0,gene/protein
CAV3,0.0,gene/protein
DUSP3,0.0,gene/protein
ACTL6A,0.0,gene/protein
BCL9,0.0,gene/protein
SH3BGRL,0.0,gene/protein
BUB1B,0.0,gene/protein
CSNK1G3,0.0,gene/protein
DDB2,0.0,gene/protein
AP2S1,0.0,gene/protein
HSPA2,0.0,gene/protein
astrocyte activation,0.0,biological_process
activation of MAPKK activity,0.0,biological_process
positive regulation of vasoconstriction,0.0,biological_process
TFPT,0.0,gene/protein
EEA1,0.0,gene/protein
KCND3,0.0,gene/protein
positive regulation of G1/S transition of mitotic cell cycle,0.0,biological_process
PPP3CB,0.0,gene/protein
ARF6,0.0,gene/protein
PARP1,0.0,gene/protein
FAS,0.0,gene/protein
ADRB2,0.0,gene/protein
viral entry into host cell,0.0,biological_process
ARL1,0.0,gene/protein
ATP1A1,0.0,gene/protein
ATP5F1C,0.0,gene/protein
ABL2,0.0,gene/protein
CD59,0.0,gene/protein
CALM1,0.0,gene/protein
ALCAM,0.0,gene/protein
CALM2,0.0,gene/protein
BUB1,0.0,gene/protein
SNCA,0.0,gene/protein
"positive regulation of synaptic transmission, glutamatergic",0.0,biological_process
APBB2,0.0,gene/protein
CDC25C,0.0,gene/protein
CBR1,0.0,gene/protein
CDKN1C,0.0,gene/protein
CDC20,0.0,gene/protein
BMP4,0.0,gene/protein
wound healing,0.0,biological_process
HOXC10,0.0,gene/protein
WAS,0.0,gene/protein
ROS1,0.0,gene/protein
DUSP19,0.0,gene/protein
EZR,0.0,gene/protein
XRN2,0.0,gene/protein
ATP5MC3,0.0,gene/protein
CAMLG,0.0,gene/protein
ATR,0.0,gene/protein
DPP4,0.0,gene/protein
ADGRE5,0.0,gene/protein
AQP6,0.0,gene/protein
CYB561,0.0,gene/protein
BMP8B,0.0,gene/protein
CENPB,0.0,gene/protein
DUSP5,0.0,gene/protein
CRKL,0.0,gene/protein
FAP,0.0,gene/protein
EGF,0.0,gene/protein
RERE,0.0,gene/protein
CPE,0.0,gene/protein
TLE3,0.0,gene/protein
WDR13,0.0,gene/protein
TBRG4,0.0,gene/protein
HNRNPK,0.0,gene/protein
HIP1,0.0,gene/protein
SYN1,0.0,gene/protein
GBF1,0.0,gene/protein
EXOC6,0.0,gene/protein
ASAP3,0.0,gene/protein
TOM1L1,0.0,gene/protein
BCLAF1,0.0,gene/protein
YWHAQ,0.0,gene/protein
GABARAPL2,0.0,gene/protein
KCNN1,0.0,gene/protein
HNRNPH1,0.0,gene/protein
FDFT1,0.0,gene/protein
GCK,0.0,gene/protein
GJB1,0.0,gene/protein
HLA-C,0.0,gene/protein
CBLB,0.0,gene/protein
PARP4,0.0,gene/protein
ANGPT2,0.0,gene/protein
CDC5L,0.0,gene/protein
CSTF1,0.0,gene/protein
CD79A,0.0,gene/protein
DLG4,0.0,gene/protein
ADAM10,0.0,gene/protein
HBEGF,0.0,gene/protein
ARF4,0.0,gene/protein
APEX1,0.0,gene/protein
BIRC2,0.0,gene/protein
DNM1,0.0,gene/protein
EPOR,0.0,gene/protein
CSRP1,0.0,gene/protein
CYLC2,0.0,gene/protein
RAPGEF1,0.0,gene/protein
RBM10,0.0,gene/protein
HCK,0.0,gene/protein
NPR2,0.0,gene/protein
SCAMP3,0.0,gene/protein
CCND1,0.0,gene/protein
SLC37A4,0.0,gene/protein
DUSP4,0.0,gene/protein
BARD1,0.0,gene/protein
CDK7,0.0,gene/protein
ATP5F1D,0.0,gene/protein
CHN2,0.0,gene/protein
LRBA,0.0,gene/protein
MARK2,0.0,gene/protein
DYRK1A,0.0,gene/protein
CD81,0.0,gene/protein
ARNT,0.0,gene/protein
Signaling by Leptin,0.0,pathway
TPM1,0.0,gene/protein
EXOC3,0.0,gene/protein
SGSM2,0.0,gene/protein
TMED6,0.0,gene/protein
S100A9,0.0,gene/protein
MIR423,0.0,gene/protein
MIR377,0.0,gene/protein
FNDC3A,0.0,gene/protein
SFT2D1,0.0,gene/protein
ANK1,0.0,gene/protein
C2CD4B,0.0,gene/protein
SERP2,0.0,gene/protein
MIR375,0.0,gene/protein
CHRND,0.0,gene/protein
MIR142,0.0,gene/protein
KLF14,0.0,gene/protein
FMR1,0.0,gene/protein
MIR181C,0.0,gene/protein
LCP1,0.0,gene/protein
MIR195,0.0,gene/protein
CSF2RB,0.0,gene/protein
MIR200A,0.0,gene/protein
POMGNT1,0.0,gene/protein
E2F6,0.0,gene/protein
MIR409,0.0,gene/protein
response to iron(II) ion,0.0,biological_process
Interleukin-7 signaling,0.0,pathway
animal organ regeneration,0.0,biological_process
response to peptide hormone,0.0,biological_process
RPL19,0.0,gene/protein
KRTAP10-1,0.0,gene/protein
MTMR6,0.0,gene/protein
PASK,0.0,gene/protein
animal organ senescence,0.0,biological_process
PIGO,0.0,gene/protein
FKBP6,0.0,gene/protein
REEP6,0.0,gene/protein
RTP2,0.0,gene/protein
PCDHAC1,0.0,gene/protein
KCNU1,0.0,gene/protein
PCDHA4,0.0,gene/protein
TMEM187,0.0,gene/protein
SEC22A,0.0,gene/protein
CLDN10,0.0,gene/protein
MIR151A,0.0,gene/protein
CNTN1,0.0,gene/protein
positive regulation of protein targeting to membrane,0.0,biological_process
negative regulation of long-chain fatty acid import across plasma membrane,0.0,biological_process
RPS19BP1,0.0,gene/protein
MIR487B,0.0,gene/protein
MIR483,0.0,gene/protein
BTN2A2,0.0,gene/protein
STS,0.0,gene/protein
VKORC1L1,0.0,gene/protein
TTPA,0.0,gene/protein
KIR3DL2,0.0,gene/protein
RSRC1,0.0,gene/protein
TBCCD1,0.0,gene/protein
FSD1,0.0,gene/protein
COG4,0.0,gene/protein
positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching,0.0,biological_process
CST6,0.0,gene/protein
GPN3,0.0,gene/protein
ERG28,0.0,gene/protein
ATP5PB,0.0,gene/protein
GOLT1B,0.0,gene/protein
YIPF5,0.0,gene/protein
SLC3A2,0.0,gene/protein
TRIM13,0.0,gene/protein
SMAD1,0.0,gene/protein
positive regulation of vascular associated smooth muscle cell apoptotic process,0.0,biological_process
YIPF4,0.0,gene/protein
THAP4,0.0,gene/protein
SLC18A1,0.0,gene/protein
OCIAD1,0.0,gene/protein
MBOAT1,0.0,gene/protein
SEC22B,0.0,gene/protein
TUBA1C,0.0,gene/protein
SLC43A3,0.0,gene/protein
MIR144,0.0,gene/protein
SPCS2,0.0,gene/protein
TUBB,0.0,gene/protein
TXN,0.0,gene/protein
intracellular protein transmembrane transport,0.0,biological_process
TREML2,0.0,gene/protein
FNDC5,0.0,gene/protein
ENTPD4,0.0,gene/protein
PCDHB5,0.0,gene/protein
FRAT2,0.0,gene/protein
CHGB,0.0,gene/protein
ZFYVE27,0.0,gene/protein
JSRP1,0.0,gene/protein
PTPN9,0.0,gene/protein
GRM2,0.0,gene/protein
SLC30A3,0.0,gene/protein
SAR1A,0.0,gene/protein
APLNR,0.0,gene/protein
GAP43,0.0,gene/protein
ACVRL1,0.0,gene/protein
JAG2,0.0,gene/protein
SPAG4,0.0,gene/protein
TSPAN2,0.0,gene/protein
JAG1,0.0,gene/protein
NAPB,0.0,gene/protein
GRN,0.0,gene/protein
MSX2,0.0,gene/protein
SLC39A2,0.0,gene/protein
PIK3CG,0.0,gene/protein
DAB2,0.0,gene/protein
MARCKS,0.0,gene/protein
CHAT,0.0,gene/protein
H1-0,0.0,gene/protein
NCAM1,0.0,gene/protein
protein-containing complex assembly,0.0,biological_process
PEX1,0.0,gene/protein
