node,betweeness_centrality,node_type
CDK-mediated phosphorylation and removal of Cdc6,0.0,pathway
GLI3 is processed to GLI3R by the proteasome,0.0,pathway
anaphase-promoting complex-dependent catabolic process,0.0,biological_process
NIK-->noncanonical NF-kB signaling,0.0,pathway
regulation of mitotic cell cycle phase transition,0.0,biological_process
regulation of hematopoietic stem cell differentiation,0.0,biological_process
PACSIN2,0.0,gene/protein
ASB16-AS1,0.0,gene/protein
UNK,0.0,gene/protein
ENTR1,0.0,gene/protein
ZSCAN12,0.0,gene/protein
Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,0.0,pathway
TTLL4,0.0,gene/protein
FEM1B,0.0,gene/protein
VPS36,0.0,gene/protein
TMEM179B,0.0,gene/protein
C1QTNF9B,0.0,gene/protein
EHD1,0.0,gene/protein
VPS26B,0.0,gene/protein
ANKFY1,0.0,gene/protein
NOMO1,0.0,gene/protein
ZC3H12A,0.0,gene/protein
MXD4,0.0,gene/protein
MAPK8IP3,0.0,gene/protein
Orc1 removal from chromatin,0.0,pathway
TMEM35A,0.0,gene/protein
Hedgehog ligand biogenesis,0.0,pathway
Degradation of DVL,0.0,pathway
Asymmetric localization of PCP proteins,0.0,pathway
CDT1 association with the CDC6:ORC:origin complex,0.0,pathway
Regulation of RAS by GAPs,0.0,pathway
Hh mutants are degraded by ERAD,0.0,pathway
MPDU1,0.0,gene/protein
SYAP1,0.0,gene/protein
CD200R1,0.0,gene/protein
UBE4B,0.0,gene/protein
HSPA4L,0.0,gene/protein
WASHC5,0.0,gene/protein
KLK4,0.0,gene/protein
CD177,0.0,gene/protein
PSTPIP2,0.0,gene/protein
APOBEC3C,0.0,gene/protein
Dectin-1 mediated noncanonical NF-kB signaling,0.0,pathway
SETX,0.0,gene/protein
DUSP16,0.0,gene/protein
TUBB3,0.0,gene/protein
SENP5,0.0,gene/protein
regulation of JNK cascade,0.0,biological_process
CPSF6,0.0,gene/protein
C2orf69,0.0,gene/protein
VPS29,0.0,gene/protein
energy reserve metabolic process,0.0,biological_process
PTPN23,0.0,gene/protein
intracellular protein transport,0.0,biological_process
regulation of macroautophagy,0.0,biological_process
PSMA8,0.0,gene/protein
endocytic recycling,0.0,biological_process
VPS25,0.0,gene/protein
UTP4,0.0,gene/protein
LCMT2,0.0,gene/protein
CRTAP,0.0,gene/protein
FAM102B,0.0,gene/protein
SRI,0.0,gene/protein
HYI,0.0,gene/protein
regulation of feeding behavior,0.0,biological_process
CDCP1,0.0,gene/protein
LEPROT,0.0,gene/protein
phagocytosis,0.0,biological_process
negative regulation of autophagy,0.0,biological_process
NDN,0.0,gene/protein
JUN phosphorylation,0.0,biological_process
TINAGL1,0.0,gene/protein
Degradation of GLI1 by the proteasome,0.0,pathway
CEP192,0.0,gene/protein
C9orf24,0.0,gene/protein
EIF3F,0.0,gene/protein
HDHD5,0.0,gene/protein
regulation of transcription from RNA polymerase II promoter in response to hypoxia,0.0,biological_process
MAPK8IP2,0.0,gene/protein
"regulation of CD8-positive, alpha-beta T cell proliferation",0.0,biological_process
CNTNAP3B,0.0,gene/protein
RMND5B,0.0,gene/protein
JMJD7-PLA2G4B,0.0,gene/protein
DDX3Y,0.0,gene/protein
GIGYF1,0.0,gene/protein
viral protein processing,0.0,biological_process
protein N-linked glycosylation via asparagine,0.0,biological_process
HEATR3,0.0,gene/protein
GLMN,0.0,gene/protein
Lactose synthesis,0.0,pathway
PRMT9,0.0,gene/protein
Infertility,0.0,effect/phenotype
negative regulation of hydrolase activity,0.0,biological_process
glial cell proliferation,0.0,biological_process
T cell differentiation,0.0,biological_process
FBXO25,0.0,gene/protein
WAPL,0.0,gene/protein
HES2,0.0,gene/protein
SAAL1,0.0,gene/protein
N-acetylneuraminate metabolic process,0.0,biological_process
ATRIP,0.0,gene/protein
O-glycan processing,0.0,biological_process
USP28,0.0,gene/protein
Sialic acid metabolism,0.0,pathway
Maturation of spike protein,0.0,pathway
Maturation of protein 3a,0.0,pathway
N-Glycan antennae elongation,0.0,pathway
XRN1,0.0,gene/protein
SYNE4,0.0,gene/protein
TRARG1,0.0,gene/protein
hormone metabolic process,0.0,biological_process
ADIPOR1,0.0,gene/protein
Glutathione conjugation,0.0,pathway
TNKS2,0.0,gene/protein
FRS3,0.0,gene/protein
Tie2 Signaling,0.0,pathway
HCK,0.0,gene/protein
Termination of O-glycan biosynthesis,0.0,pathway
negative regulation of trophoblast cell migration,0.0,biological_process
regulation of bone remodeling,0.0,biological_process
extracellular matrix disassembly,0.0,biological_process
response to cytokine,0.0,biological_process
Delayed puberty,0.0,effect/phenotype
Female infertility,0.0,effect/phenotype
Astrocytosis,0.0,effect/phenotype
Gliosis,0.0,effect/phenotype
ERGIC2,0.0,gene/protein
CCDC102B,0.0,gene/protein
DKK1,0.0,gene/protein
BABAM1,0.0,gene/protein
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,0.0,biological_process
pre-replicative complex assembly,0.0,biological_process
PAAF1,0.0,gene/protein
PITPNC1,0.0,gene/protein
UBLCP1,0.0,gene/protein
ZBTB16,0.0,gene/protein
Activation of Matrix Metalloproteinases,0.0,pathway
GSTM3,0.0,gene/protein
STK26,0.0,gene/protein
GIGYF2,0.0,gene/protein
GSTM2,0.0,gene/protein
xenobiotic catabolic process,0.0,biological_process
glutathione derivative biosynthetic process,0.0,biological_process
nitrobenzene metabolic process,0.0,biological_process
cellular detoxification of nitrogen compound,0.0,biological_process
response to peptide hormone,0.0,biological_process
regulation of transport,0.0,biological_process
bone growth,0.0,biological_process
cellular response to UV-A,0.0,biological_process
Polyphagia,0.0,effect/phenotype
BTNL8,0.0,gene/protein
negative regulation of membrane protein ectodomain proteolysis,0.0,biological_process
cell activation,0.0,biological_process
negative regulation of metallopeptidase activity,0.0,biological_process
regulation of integrin-mediated signaling pathway,0.0,biological_process
sexual reproduction,0.0,biological_process
Myotonia,0.0,effect/phenotype
Paroxysmal choreoathetosis,0.0,effect/phenotype
long-chain fatty acid import across plasma membrane,0.0,biological_process
glucose import across plasma membrane,0.0,biological_process
L-ascorbic acid metabolic process,0.0,biological_process
SCGB3A1,0.0,gene/protein
regulation of protein import into nucleus,0.0,biological_process
regulation of DNA binding,0.0,biological_process
sialylation,0.0,biological_process
positive regulation of fibroblast migration,0.0,biological_process
cellular hyperosmotic response,0.0,biological_process
cerebral cortex development,0.0,biological_process
cellular response to glucose starvation,0.0,biological_process
SIGLEC5,0.0,gene/protein
positive regulation of hepatic stellate cell activation,0.0,biological_process
negative regulation of glutamine transport,0.0,biological_process
positive regulation of luteinizing hormone secretion,0.0,biological_process
ATP biosynthetic process,0.0,biological_process
protein maturation by protein folding,0.0,biological_process
regulation of natural killer cell mediated cytotoxicity,0.0,biological_process
aorta development,0.0,biological_process
positive regulation of T cell proliferation,0.0,biological_process
negative regulation of vasoconstriction,0.0,biological_process
SORD,0.0,gene/protein
TMEM236,0.0,gene/protein
FYTTD1,0.0,gene/protein
positive regulation of peroxisome proliferator activated receptor signaling pathway,0.0,biological_process
positive regulation of interleukin-12 production,0.0,biological_process
YIPF3,0.0,gene/protein
XBP1(S) activates chaperone genes,0.0,pathway
positive regulation of protein metabolic process,0.0,biological_process
positive regulation of calcium ion transport,0.0,biological_process
olfactory behavior,0.0,biological_process
calcium ion homeostasis,0.0,biological_process
SYVN1,0.0,gene/protein
adult feeding behavior,0.0,biological_process
positive regulation of p38MAPK cascade,0.0,biological_process
negative regulation of programmed cell death,0.0,biological_process
Truncal ataxia,0.0,effect/phenotype
TMED2,0.0,gene/protein
negative regulation of response to endoplasmic reticulum stress,0.0,biological_process
renal water homeostasis,0.0,biological_process
endoplasmic reticulum calcium ion homeostasis,0.0,biological_process
nervous system process,0.0,biological_process
positive regulation of growth,0.0,biological_process
positive regulation of follicle-stimulating hormone secretion,0.0,biological_process
ER overload response,0.0,biological_process
ANTXR1,0.0,gene/protein
P2RX2,0.0,gene/protein
Sensory ataxia,0.0,effect/phenotype
Dyssynergia,0.0,effect/phenotype
photoreceptor cell maintenance,0.0,biological_process
lactose biosynthetic process,0.0,biological_process
ARFGEF3,0.0,gene/protein
ZYG11B,0.0,gene/protein
negative regulation of ATF6-mediated unfolded protein response,0.0,biological_process
negative regulation of glucagon secretion,0.0,biological_process
negative regulation of cartilage development,0.0,biological_process
regulation of angiogenesis,0.0,biological_process
response to Thyroglobulin triiodothyronine,0.0,biological_process
ubiquitin-dependent ERAD pathway,0.0,biological_process
response to endoplasmic reticulum stress,0.0,biological_process
positive regulation of protein ubiquitination,0.0,biological_process
TGFBRAP1,0.0,gene/protein
KLF10,0.0,gene/protein
positive regulation of chemotaxis,0.0,biological_process
positive regulation of collagen biosynthetic process,0.0,biological_process
WFIKKN1,0.0,gene/protein
KRTAP4-11,0.0,gene/protein
epithelial to mesenchymal transition,0.0,biological_process
WFIKKN2,0.0,gene/protein
NRROS,0.0,gene/protein
positive regulation of fat cell apoptotic process,0.0,biological_process
LCE1C,0.0,gene/protein
CATSPER1,0.0,gene/protein
Iron uptake and transport,0.0,pathway
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,0.0,pathway
Regulation of HMOX1 expression and activity,0.0,pathway
response to estrogen,0.0,biological_process
endothelial cell proliferation,0.0,biological_process
ADAM33,0.0,gene/protein
EXOSC8,0.0,gene/protein
regulation of cardiac conduction,0.0,biological_process
"negative regulation of DNA damage response, signal transduction by p53 class mediator",0.0,biological_process
potassium ion import across plasma membrane,0.0,biological_process
regulation of membrane repolarization,0.0,biological_process
non-motile cilium assembly,0.0,biological_process
regulation of atrial cardiac muscle cell membrane repolarization,0.0,biological_process
Phase 3 - rapid repolarisation,0.0,pathway
Phase 2 - plateau phase,0.0,pathway
cellular chloride ion homeostasis,0.0,biological_process
regulation of gene expression by genetic imprinting,0.0,biological_process
IL17RC,0.0,gene/protein
cardiac conduction,0.0,biological_process
positive regulation of heart rate,0.0,biological_process
cochlea development,0.0,biological_process
membrane repolarization during cardiac muscle cell action potential,0.0,biological_process
GPR108,0.0,gene/protein
neuromuscular process,0.0,biological_process
NRGN,0.0,gene/protein
HPN,0.0,gene/protein
NEDD4L,0.0,gene/protein
TSPAN13,0.0,gene/protein
CAND2,0.0,gene/protein
ACSF3,0.0,gene/protein
MT-ND4L,0.0,gene/protein
social behavior,0.0,biological_process
gene silencing,0.0,biological_process
PCDHB16,0.0,gene/protein
TMIE,0.0,gene/protein
erythrocyte homeostasis,0.0,biological_process
MRPL22,0.0,gene/protein
negative regulation of epithelial cell apoptotic process,0.0,biological_process
wound healing involved in inflammatory response,0.0,biological_process
regulation of heart contraction,0.0,biological_process
sodium ion transport,0.0,biological_process
KCNQ2,0.0,gene/protein
KCNE2,0.0,gene/protein
ventricular cardiac muscle cell action potential,0.0,biological_process
Voltage gated Potassium channels,0.0,pathway
BAG2,0.0,gene/protein
SEC11C,0.0,gene/protein
CRB3,0.0,gene/protein
PDZK1IP1,0.0,gene/protein
excretion,0.0,biological_process
cell death,0.0,biological_process
heme catabolic process,0.0,biological_process
negative regulation of muscle cell apoptotic process,0.0,biological_process
HSH2D,0.0,gene/protein
urate metabolic process,0.0,biological_process
Heme degradation,0.0,pathway
negative regulation of leukocyte migration,0.0,biological_process
negative regulation of mast cell cytokine production,0.0,biological_process
CDC20B,0.0,gene/protein
CYBRD1,0.0,gene/protein
PTGER4,0.0,gene/protein
ELOVL6,0.0,gene/protein
positive regulation of cardiac muscle contraction,0.0,biological_process
regulation of transcription from RNA polymerase II promoter in response to iron,0.0,biological_process
inner ear morphogenesis,0.0,biological_process
regulation of heart rate by cardiac conduction,0.0,biological_process
LINC00269,0.0,gene/protein
STOML2,0.0,gene/protein
LRRC27,0.0,gene/protein
ZNF99,0.0,gene/protein
small GTPase mediated signal transduction,0.0,biological_process
iron ion homeostasis,0.0,biological_process
heme oxidation,0.0,biological_process
adrenergic receptor signaling pathway,0.0,biological_process
calcium ion transport from cytosol to endoplasmic reticulum,0.0,biological_process
PIGO,0.0,gene/protein
negative regulation of anoikis,0.0,biological_process
mesenchymal cell development,0.0,biological_process
APBB3,0.0,gene/protein
positive regulation of multicellular organism growth,0.0,biological_process
hair follicle morphogenesis,0.0,biological_process
positive regulation of skeletal muscle fiber development,0.0,biological_process
membrane repolarization during atrial cardiac muscle cell action potential,0.0,biological_process
response to toxic substance,0.0,biological_process
TOMM20,0.0,gene/protein
ATG12,0.0,gene/protein
SMN2,0.0,gene/protein
SIVA1,0.0,gene/protein
Reduction of cytosolic Ca++ levels,0.0,pathway
calcium ion transmembrane transport,0.0,biological_process
MCOLN3,0.0,gene/protein
renal system process,0.0,biological_process
negative regulation of cellular pH reduction,0.0,biological_process
"CD8-positive, alpha-beta T cell lineage commitment",0.0,biological_process
metanephros development,0.0,biological_process
negative regulation of osteoblast proliferation,0.0,biological_process
positive regulation of smooth muscle cell migration,0.0,biological_process
gland morphogenesis,0.0,biological_process
cochlear nucleus development,0.0,biological_process
organ growth,0.0,biological_process
EVA1C,0.0,gene/protein
B cell proliferation,0.0,biological_process
regulation of nitrogen utilization,0.0,biological_process
PCDHB5,0.0,gene/protein
TSPAN17,0.0,gene/protein
TMED6,0.0,gene/protein
HTR3E,0.0,gene/protein
HNRNPA2B1,0.0,gene/protein
CNGA3,0.0,gene/protein
SYT12,0.0,gene/protein
melanin metabolic process,0.0,biological_process
FKBP8,0.0,gene/protein
BNIP2,0.0,gene/protein
regulation of calcium ion transport,0.0,biological_process
regulation of voltage-gated sodium channel activity,0.0,biological_process
regulation of ventricular cardiac muscle cell membrane repolarization,0.0,biological_process
atrial cardiac muscle cell action potential,0.0,biological_process
iodide transport,0.0,biological_process
rhythmic behavior,0.0,biological_process
PCDHA12,0.0,gene/protein
detection of mechanical stimulus involved in sensory perception of sound,0.0,biological_process
positive regulation of potassium ion transmembrane transport,0.0,biological_process
stomach development,0.0,biological_process
membrane repolarization during action potential,0.0,biological_process
auditory receptor cell development,0.0,biological_process
gastrin-induced gastric acid secretion,0.0,biological_process
corticosterone secretion,0.0,biological_process
regulation of gastric acid secretion,0.0,biological_process
potassium ion export across plasma membrane,0.0,biological_process
renal absorption,0.0,biological_process
SLC4A4,0.0,gene/protein
TPTE,0.0,gene/protein
BTNL3,0.0,gene/protein
TREML2,0.0,gene/protein
FNDC5,0.0,gene/protein
ENTPD4,0.0,gene/protein
membrane repolarization during ventricular cardiac muscle cell action potential,0.0,biological_process
CDK12,0.0,gene/protein
BBC3,0.0,gene/protein
KCNK1,0.0,gene/protein
negative regulation of calcium ion transport into cytosol,0.0,biological_process
Ion transport by P-type ATPases,0.0,pathway
peptidyl-threonine phosphorylation,0.0,biological_process
BNIP3,0.0,gene/protein
GLI2,0.0,gene/protein
BECN2,0.0,gene/protein
cell-cell adhesion,0.0,biological_process
PPP3R1,0.0,gene/protein
FYB1,0.0,gene/protein
STMN3,0.0,gene/protein
cAMP-mediated signaling,0.0,biological_process
positive regulation of blood pressure,0.0,biological_process
antigen transcytosis by M cells in mucosal-associated lymphoid tissue,0.0,biological_process
Post-translational modification: synthesis of GPI-anchored proteins,0.0,pathway
GNG11,0.0,gene/protein
G alpha (12/13) signalling events,0.0,pathway
Thromboxane signalling through TP receptor,0.0,pathway
negative regulation of macroautophagy,0.0,biological_process
TMEM209,0.0,gene/protein
DCAF6,0.0,gene/protein
SCRIB,0.0,gene/protein
MAP2K5,0.0,gene/protein
RGS19,0.0,gene/protein
NEK11,0.0,gene/protein
Activation of G protein gated Potassium channels,0.0,pathway
GNG3,0.0,gene/protein
TTC3,0.0,gene/protein
Presynaptic function of Kainate receptors,0.0,pathway
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,0.0,pathway
TCAF1,0.0,gene/protein
G beta:gamma signalling through CDC42,0.0,pathway
cell volume homeostasis,0.0,biological_process
SOX30,0.0,gene/protein
RAB17,0.0,gene/protein
SLC10A1,0.0,gene/protein
RAB5C,0.0,gene/protein
FAM83H,0.0,gene/protein
NELFE,0.0,gene/protein
CUL4A,0.0,gene/protein
GNGT1,0.0,gene/protein
NDUFA6,0.0,gene/protein
neutrophil migration,0.0,biological_process
CEND1,0.0,gene/protein
KRTAP17-1,0.0,gene/protein
VAPB,0.0,gene/protein
SEBOX,0.0,gene/protein
CCNJ,0.0,gene/protein
TBC1D31,0.0,gene/protein
ACTR3B,0.0,gene/protein
RTN4,0.0,gene/protein
IFITM3,0.0,gene/protein
GTF3C2,0.0,gene/protein
WDR11,0.0,gene/protein
IFNAR1,0.0,gene/protein
GNG8,0.0,gene/protein
LAX1,0.0,gene/protein
H2BC17,0.0,gene/protein
PPM1F,0.0,gene/protein
SMIM40,0.0,gene/protein
SHB,0.0,gene/protein
ABCC9,0.0,gene/protein
AHSA1,0.0,gene/protein
G-protein activation,0.0,pathway
G beta:gamma signalling through BTK,0.0,pathway
TCEANC2,0.0,gene/protein
GNG12,0.0,gene/protein
GNG10,0.0,gene/protein
PDCL,0.0,gene/protein
protein folding,0.0,biological_process
RASD2,0.0,gene/protein
GNG5,0.0,gene/protein
ADP signalling through P2Y purinoceptor 12,0.0,pathway
Prostacyclin signalling through prostacyclin receptor,0.0,pathway
PDK2,0.0,gene/protein
SNORD35B,0.0,gene/protein
TRAF3IP2,0.0,gene/protein
STRAP,0.0,gene/protein
TMEM59,0.0,gene/protein
MARCHF7,0.0,gene/protein
STAP1,0.0,gene/protein
MAST4,0.0,gene/protein
PRKD3,0.0,gene/protein
TCEA2,0.0,gene/protein
ZNF131,0.0,gene/protein
ZMAT2,0.0,gene/protein
negative regulation of glucokinase activity,0.0,biological_process
protein insertion into ER membrane,0.0,biological_process
SERP1,0.0,gene/protein
PPIB,0.0,gene/protein
SAA1,0.0,gene/protein
PIGG,0.0,gene/protein
SYNGR3,0.0,gene/protein
Thrombin signalling through proteinase activated receptors (PARs),0.0,pathway
PAQR6,0.0,gene/protein
KRTAP10-9,0.0,gene/protein
SRPRB,0.0,gene/protein
response to fructose,0.0,biological_process
carbohydrate derivative metabolic process,0.0,biological_process
TLX3,0.0,gene/protein
HIRA,0.0,gene/protein
C6orf47,0.0,gene/protein
MYL6,0.0,gene/protein
TM4SF19-DYNLT2B,0.0,gene/protein
TEX264,0.0,gene/protein
NOMO2,0.0,gene/protein
ACTR5,0.0,gene/protein
MICAL1,0.0,gene/protein
CABLES1,0.0,gene/protein
LRP5,0.0,gene/protein
SCAF1,0.0,gene/protein
MKNK1,0.0,gene/protein
EML2,0.0,gene/protein
NUAK2,0.0,gene/protein
CDK17,0.0,gene/protein
EIF5B,0.0,gene/protein
CIR1,0.0,gene/protein
FLNB,0.0,gene/protein
CRTC2,0.0,gene/protein
FIBCD1,0.0,gene/protein
BAG6,0.0,gene/protein
PPWD1,0.0,gene/protein
GPR37,0.0,gene/protein
CCDC167,0.0,gene/protein
regulation of transcription from RNA polymerase II promoter in response to oxidative stress,0.0,biological_process
SMO,0.0,gene/protein
TM4SF19,0.0,gene/protein
TLCD4,0.0,gene/protein
JAGN1,0.0,gene/protein
FAM174A,0.0,gene/protein
PKDCC,0.0,gene/protein
cellular response to heat,0.0,biological_process
cellular response to nutrient,0.0,biological_process
cellular response to cisplatin,0.0,biological_process
cellular response to arsenic-containing substance,0.0,biological_process
negative regulation of mast cell degranulation,0.0,biological_process
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,0.0,pathway
regulation of phospholipid metabolic process,0.0,biological_process
G beta:gamma signalling through PLC beta,0.0,pathway
ADP signalling through P2Y purinoceptor 1,0.0,pathway
UGT8,0.0,gene/protein
GNB5,0.0,gene/protein
regulation of DNA-binding transcription factor activity,0.0,biological_process
ARL13B,0.0,gene/protein
MSMO1,0.0,gene/protein
ELOVL5,0.0,gene/protein
ARFRP1,0.0,gene/protein
SCGB2A1,0.0,gene/protein
KRTAP10-11,0.0,gene/protein
ACOT13,0.0,gene/protein
TMEM176B,0.0,gene/protein
EMC7,0.0,gene/protein
protein import into nucleus,0.0,biological_process
ELOVL1,0.0,gene/protein
OST4,0.0,gene/protein
SVOP,0.0,gene/protein
OCIAD2,0.0,gene/protein
PRSS2,0.0,gene/protein
SLC26A1,0.0,gene/protein
CYSTM1,0.0,gene/protein
muscle contraction,0.0,biological_process
negative regulation of epidermal growth factor receptor signaling pathway,0.0,biological_process
LAMA1,0.0,gene/protein
LGALS9,0.0,gene/protein
FUT3,0.0,gene/protein
SUSD4,0.0,gene/protein
animal organ regeneration,0.0,biological_process
PIM3,0.0,gene/protein
oocyte development,0.0,biological_process
H2AC8,0.0,gene/protein
SNORD34,0.0,gene/protein
NKTR,0.0,gene/protein
PAFAH1B1,0.0,gene/protein
PEX7,0.0,gene/protein
WDR33,0.0,gene/protein
PCNX1,0.0,gene/protein
PLCH1,0.0,gene/protein
RPS6KB1,0.0,gene/protein
CUL7,0.0,gene/protein
regulation of homocysteine metabolic process,0.0,biological_process
KNG1,0.0,gene/protein
L-methionine salvage,0.0,biological_process
protein methylation,0.0,biological_process
choline catabolic process,0.0,biological_process
PBX1,0.0,gene/protein
amino-acid betaine metabolic process,0.0,biological_process
cellular extravasation,0.0,biological_process
Choline catabolism,0.0,pathway
SLF2,0.0,gene/protein
GNPNAT1,0.0,gene/protein
morphogenesis of embryonic epithelium,0.0,biological_process
exocrine pancreas development,0.0,biological_process
response to chlorate,0.0,biological_process
response to vitamin,0.0,biological_process
response to alkaloid,0.0,biological_process
neutrophil chemotaxis,0.0,biological_process
amino-acid betaine catabolic process,0.0,biological_process
DISP2,0.0,gene/protein
LATS1,0.0,gene/protein
ASXL1,0.0,gene/protein
TPP2,0.0,gene/protein
hormone catabolic process,0.0,biological_process
embryonic digit morphogenesis,0.0,biological_process
positive regulation of receptor recycling,0.0,biological_process
MFNG,0.0,gene/protein
MAP3K9,0.0,gene/protein
calcitonin catabolic process,0.0,biological_process
endothelin maturation,0.0,biological_process
substance P catabolic process,0.0,biological_process
NPB,0.0,gene/protein
NCK2,0.0,gene/protein
regulation of vasoconstriction,0.0,biological_process
RPS26,0.0,gene/protein
PKD1L1-AS1,0.0,gene/protein
SH3GLB1,0.0,gene/protein
bradykinin catabolic process,0.0,biological_process
RPL19,0.0,gene/protein
PASK,0.0,gene/protein
animal organ senescence,0.0,biological_process
response to iron(II) ion,0.0,biological_process
stem cell differentiation,0.0,biological_process
digestive tract development,0.0,biological_process
transdifferentiation,0.0,biological_process
RPSA,0.0,gene/protein
EIF2AK4,0.0,gene/protein
DAAM1,0.0,gene/protein
MAPK15,0.0,gene/protein
FBXW5,0.0,gene/protein
ITGA5,0.0,gene/protein
PIM2,0.0,gene/protein
DNAJC5,0.0,gene/protein
LZTR1,0.0,gene/protein
NDC1,0.0,gene/protein
ZNF74,0.0,gene/protein
pharyngeal system development,0.0,biological_process
SNORA29,0.0,gene/protein
SRXN1,0.0,gene/protein
response to leptin,0.0,biological_process
positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,0.0,biological_process
TRPM8,0.0,gene/protein
regulation of membrane potential,0.0,biological_process
neuron projection morphogenesis,0.0,biological_process
positive regulation of phosphoprotein phosphatase activity,0.0,biological_process
Activated NTRK3 signals through PI3K,0.0,pathway
MLF1,0.0,gene/protein
Variable expressivity,0.0,effect/phenotype
Post-vaccination measles,0.0,effect/phenotype
positive regulation of extrinsic apoptotic signaling pathway,0.0,biological_process
luteinization,0.0,biological_process
SNORD48,0.0,gene/protein
EMC9,0.0,gene/protein
INCA1,0.0,gene/protein
LMAN2L,0.0,gene/protein
TRAPPC6B,0.0,gene/protein
AKIP1,0.0,gene/protein
tRNA methylation,0.0,biological_process
negative regulation of ATPase-coupled calcium transmembrane transporter activity,0.0,biological_process
negative regulation of endoplasmic reticulum calcium ion concentration,0.0,biological_process
lipid homeostasis,0.0,biological_process
phosphatidylinositol 3-kinase signaling,0.0,biological_process
negative regulation of endothelial cell migration,0.0,biological_process
SNHG32,0.0,gene/protein
proteolysis,0.0,biological_process
glycoprotein catabolic process,0.0,biological_process
endothelial cell-matrix adhesion,0.0,biological_process
ventricular cardiac muscle tissue development,0.0,biological_process
negative regulation of interleukin-10 production,0.0,biological_process
negative regulation of tyrosine phosphorylation of STAT protein,0.0,biological_process
interleukin-6-mediated signaling pathway,0.0,biological_process
PLEKHA2,0.0,gene/protein
Leydig cell differentiation,0.0,biological_process
vesicle-mediated transport,0.0,biological_process
RPL10A,0.0,gene/protein
insulin-like growth factor receptor signaling pathway,0.0,biological_process
MINDY2,0.0,gene/protein
REV1,0.0,gene/protein
KLHL22,0.0,gene/protein
SPAG16,0.0,gene/protein
ESS2,0.0,gene/protein
PMPCB,0.0,gene/protein
protein transport,0.0,biological_process
PTPRU,0.0,gene/protein
NRG2,0.0,gene/protein
OBSCN,0.0,gene/protein
ARHGAP27,0.0,gene/protein
CCNI,0.0,gene/protein
BTBD10,0.0,gene/protein
BCAR3,0.0,gene/protein
TRIM72,0.0,gene/protein
positive regulation of insulin secretion involved in cellular response to glucose stimulus,0.0,biological_process
LCP2,0.0,gene/protein
O-glycosylation of TSR domain-containing proteins,0.0,pathway
Degradation of the extracellular matrix,0.0,pathway
TRUB2,0.0,gene/protein
MEIS1,0.0,gene/protein
PABPC1,0.0,gene/protein
cellular response to fatty acid,0.0,biological_process
CHL1 interactions,0.0,pathway
Ion homeostasis,0.0,pathway
Platelet Adhesion to exposed collagen,0.0,pathway
Other semaphorin interactions,0.0,pathway
MATN1,0.0,gene/protein
integrin-mediated signaling pathway,0.0,biological_process
Laminin interactions,0.0,pathway
PTP4A3,0.0,gene/protein
response to testosterone,0.0,biological_process
response to ATP,0.0,biological_process
SLC17A2,0.0,gene/protein
positive regulation of cation channel activity,0.0,biological_process
Smooth Muscle Contraction,0.0,pathway
TOMM40,0.0,gene/protein
TUBG1,0.0,gene/protein
CST7,0.0,gene/protein
LRRC58,0.0,gene/protein
NDUFA2,0.0,gene/protein
EIF3C,0.0,gene/protein
SDHA,0.0,gene/protein
Carnitine metabolism,0.0,pathway
VMA21,0.0,gene/protein
response to tetrachloromethane,0.0,biological_process
carnitine metabolic process,0.0,biological_process
RAC1 GTPase cycle,0.0,pathway
WNT5:FZD7-mediated leishmania damping,0.0,pathway
RAC3 GTPase cycle,0.0,pathway
positive regulation of cell killing,0.0,biological_process
NPDC1,0.0,gene/protein
TOR1AIP1,0.0,gene/protein
Signaling by Retinoic Acid,0.0,pathway
ATP5F1B,0.0,gene/protein
PTDSS1,0.0,gene/protein
TMEM33,0.0,gene/protein
T-tubule organization,0.0,biological_process
KTN1,0.0,gene/protein
RABL3,0.0,gene/protein
positive regulation of reactive oxygen species biosynthetic process,0.0,biological_process
cellular response to L-glutamine,0.0,biological_process
carnitine shuttle,0.0,biological_process
smooth muscle hypertrophy,0.0,biological_process
RAC2 GTPase cycle,0.0,pathway
cytochrome complex assembly,0.0,biological_process
negative regulation of glomerular filtration by angiotensin,0.0,biological_process
positive regulation of defense response to bacterium,0.0,biological_process
VEGFA-VEGFR2 Pathway,0.0,pathway
Cross-presentation of particulate exogenous antigens (phagosomes),0.0,pathway
vascular endothelial growth factor receptor signaling pathway,0.0,biological_process
respiratory burst,0.0,biological_process
positive regulation of toll-like receptor 2 signaling pathway,0.0,biological_process
glomerulus development,0.0,biological_process
branching involved in ureteric bud morphogenesis,0.0,biological_process
negative regulation of ossification,0.0,biological_process
pigment granule organization,0.0,biological_process
digestive tract morphogenesis,0.0,biological_process
positive regulation of neuron maturation,0.0,biological_process
regulation of cell-matrix adhesion,0.0,biological_process
negative regulation of reactive oxygen species metabolic process,0.0,biological_process
LPP,0.0,gene/protein
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,0.0,biological_process
regulation of glycoprotein biosynthetic process,0.0,biological_process
negative regulation of mitochondrial depolarization,0.0,biological_process
