node,degree_centrality,node_type
Hypoplastic toenails,0.0001640823693494134,effect/phenotype
RSPH14,0.0001640823693494134,gene/protein
Prolonged QT interval,0.0001640823693494134,effect/phenotype
Cholestatic liver disease,0.0001640823693494134,effect/phenotype
Aplasia/Hypoplasia of the mandible,0.0001640823693494134,effect/phenotype
External ear malformation,0.0001640823693494134,effect/phenotype
Numerous congenital melanocytic nevi,0.0001640823693494134,effect/phenotype
Reduced bone mineral density,0.0001640823693494134,effect/phenotype
Nevus,0.0001640823693494134,effect/phenotype
Madelung deformity,0.0001640823693494134,effect/phenotype
Inverted nipples,0.0001640823693494134,effect/phenotype
SDCBP,0.0001640823693494134,gene/protein
AGAP2,0.0001640823693494134,gene/protein
RAB36,0.0001640823693494134,gene/protein
DMXL2,0.0001640823693494134,gene/protein
H4C2,0.0001640823693494134,gene/protein
RARG,0.0001640823693494134,gene/protein
AKTIP,0.0001640823693494134,gene/protein
IL21R,0.0001640823693494134,gene/protein
DNAJC5,0.0001640823693494134,gene/protein
DCAF16,0.0001640823693494134,gene/protein
Sensory neuropathy,0.0001640823693494134,effect/phenotype
Elevated serum creatine kinase,0.0001640823693494134,effect/phenotype
MAP2K5,0.0001640823693494134,gene/protein
SLC25A1,0.0001640823693494134,gene/protein
CCNL1,0.0001640823693494134,gene/protein
TTC3,0.0001640823693494134,gene/protein
ACAP1,0.0001640823693494134,gene/protein
SNX6,0.0001640823693494134,gene/protein
WNK1,0.0001640823693494134,gene/protein
AKAP13,0.0001640823693494134,gene/protein
MAP3K1,0.0001640823693494134,gene/protein
Enlargement of the distal femoral epiphysis,0.0001640823693494134,effect/phenotype
Aplasia/Hypoplasia of the nipples,0.0001640823693494134,effect/phenotype
Cystic hygroma,0.0001640823693494134,effect/phenotype
Short 4th metacarpal,0.0001640823693494134,effect/phenotype
Neck pterygia,0.0001640823693494134,effect/phenotype
Splayed toes,0.0001640823693494134,effect/phenotype
Thickened nuchal skin fold,0.0001640823693494134,effect/phenotype
Impaired use of nonverbal behaviors,0.0001640823693494134,effect/phenotype
Arterial dissection,0.0001640823693494134,effect/phenotype
Hypoplastic left heart,0.0001640823693494134,effect/phenotype
UBE2F,0.0001640823693494134,gene/protein
MTMR4,0.0001640823693494134,gene/protein
WDR26,0.0001640823693494134,gene/protein
C1orf52,0.0001640823693494134,gene/protein
Short 5th metacarpal,0.0001640823693494134,effect/phenotype
Impaired vibratory sensation,0.0001640823693494134,effect/phenotype
Dermatoglyphic ridges abnormal,0.0001640823693494134,effect/phenotype
UBE2L3,0.0001640823693494134,gene/protein
Aortic dissection,0.0001640823693494134,effect/phenotype
Hypermobility of toe joints,0.0001640823693494134,effect/phenotype
Shield chest,0.0001640823693494134,effect/phenotype
Secondary amenorrhea,0.0001640823693494134,effect/phenotype
SKAP1,0.0001640823693494134,gene/protein
pituitary gland development,0.0001640823693494134,biological_process
USP8,0.0001640823693494134,gene/protein
AMBRA1,0.0001640823693494134,gene/protein
Horseshoe kidney,0.0001640823693494134,effect/phenotype
Irregular proximal tibial epiphyses,0.0001640823693494134,effect/phenotype
Hyperconvex fingernails,0.0001640823693494134,effect/phenotype
Gastrointestinal angiodysplasia,0.0001640823693494134,effect/phenotype
Gonadoblastoma,0.0001640823693494134,effect/phenotype
Hand tremor,0.0001640823693494134,effect/phenotype
Hypertrophic cardiomyopathy,0.0001640823693494134,effect/phenotype
NSMAF,0.0001640823693494134,gene/protein
SOCS4,0.0001640823693494134,gene/protein
ZAP70,0.0001640823693494134,gene/protein
HRK,0.0001640823693494134,gene/protein
response to ozone,0.0001640823693494134,biological_process
NLRP1,0.0001640823693494134,gene/protein
positive regulation of Notch signaling pathway,0.0001640823693494134,biological_process
negative regulation of proteolysis,0.0001640823693494134,biological_process
positive regulation of axon regeneration,0.0001640823693494134,biological_process
Recurrent bronchitis,0.0001640823693494134,effect/phenotype
positive regulation of Schwann cell migration,0.0001640823693494134,biological_process
negative regulation of low-density lipoprotein particle clearance,0.0001640823693494134,biological_process
HEXIM1,0.0001640823693494134,gene/protein
positive regulation of epithelial cell migration,0.0001640823693494134,biological_process
platelet-derived growth factor receptor signaling pathway,0.0001640823693494134,biological_process
negative regulation of NIK/NF-kappaB signaling,0.0001640823693494134,biological_process
positive regulation of vascular associated smooth muscle cell dedifferentiation,0.0001640823693494134,biological_process
positive regulation of apoptotic process involved in morphogenesis,0.0001640823693494134,biological_process
negative regulation of vascular associated smooth muscle cell differentiation,0.0001640823693494134,biological_process
CLASP1,0.0001640823693494134,gene/protein
CD2BP2,0.0001640823693494134,gene/protein
UGT1A9,0.0001640823693494134,gene/protein
CIDEB,0.0001640823693494134,gene/protein
Vasopressin regulates renal water homeostasis via Aquaporins,0.0001640823693494134,pathway
GNG2,0.0001640823693494134,gene/protein
pulmonary valve development,0.0001640823693494134,biological_process
Bradycardia,0.0001640823693494134,effect/phenotype
cellular response to interferon-gamma,0.0001640823693494134,biological_process
Vertigo,0.0001640823693494134,effect/phenotype
Arrhythmia,0.0001640823693494134,effect/phenotype
GIMAP5,0.0001640823693494134,gene/protein
BAIAP2,0.0001640823693494134,gene/protein
positive regulation of JUN kinase activity,0.0001640823693494134,biological_process
ANTXR1,0.0001640823693494134,gene/protein
response to testosterone,0.0001640823693494134,biological_process
Peripheral axonal neuropathy,0.0001640823693494134,effect/phenotype
regulation of vasoconstriction,0.0001640823693494134,biological_process
negative regulation of cardiac muscle hypertrophy,0.0001640823693494134,biological_process
vein smooth muscle contraction,0.0001640823693494134,biological_process
protein kinase C-activating G protein-coupled receptor signaling pathway,0.0001640823693494134,biological_process
SLCO2B1,0.0001640823693494134,gene/protein
SLC22A7,0.0001640823693494134,gene/protein
VEGFA,0.0001640823693494134,gene/protein
MAPK13,0.0001640823693494134,gene/protein
PINK1,0.0001640823693494134,gene/protein
SNX9,0.0001640823693494134,gene/protein
epithelial fluid transport,0.0001640823693494134,biological_process
cellular response to calcium ion,0.0001640823693494134,biological_process
negative regulation of hormone secretion,0.0001640823693494134,biological_process
BNIPL,0.0001640823693494134,gene/protein
BNIP1,0.0001640823693494134,gene/protein
BCL2L12,0.0001640823693494134,gene/protein
cell population proliferation,0.0001640823693494134,biological_process
STRN4,0.0001640823693494134,gene/protein
UBR1,0.0001640823693494134,gene/protein
DOK2,0.0001640823693494134,gene/protein
MOB4,0.0001640823693494134,gene/protein
calcium ion homeostasis,0.0001640823693494134,biological_process
MAPK15,0.0001640823693494134,gene/protein
TUBA1A,0.0001640823693494134,gene/protein
cellular response to epidermal growth factor stimulus,0.0001640823693494134,biological_process
ABCB5,0.0001640823693494134,gene/protein
Recurrent streptococcal infections,0.0001640823693494134,effect/phenotype
aortic valve development,0.0001640823693494134,biological_process
RABGEF1,0.0001640823693494134,gene/protein
DNAJA3,0.0001640823693494134,gene/protein
phagocytosis,0.0001640823693494134,biological_process
IPO11,0.0001640823693494134,gene/protein
LONP1,0.0001640823693494134,gene/protein
cellular response to glucocorticoid stimulus,0.0001640823693494134,biological_process
positive regulation of membrane protein ectodomain proteolysis,0.0001640823693494134,biological_process
STRIP1,0.0001640823693494134,gene/protein
FGFR1OP2,0.0001640823693494134,gene/protein
VAC14,0.0001640823693494134,gene/protein
EPS15,0.0001640823693494134,gene/protein
TOPORS,0.0001640823693494134,gene/protein
NR2E3,0.0001640823693494134,gene/protein
IFT140,0.0001640823693494134,gene/protein
PDAP1,0.0001640823693494134,gene/protein
CERKL,0.0001640823693494134,gene/protein
PNPLA6,0.0001640823693494134,gene/protein
IDH3B,0.0001640823693494134,gene/protein
negative regulation of cell adhesion molecule production,0.0001640823693494134,biological_process
EIF2AK3,0.0001640823693494134,gene/protein
CASP6,0.0001640823693494134,gene/protein
GRM1,0.0001640823693494134,gene/protein
VWA3B,0.0001640823693494134,gene/protein
WWOX,0.0001640823693494134,gene/protein
PMPCA,0.0001640823693494134,gene/protein
KIAA1549,0.0001640823693494134,gene/protein
PRPF6,0.0001640823693494134,gene/protein
SNX14,0.0001640823693494134,gene/protein
Increased waist to hip ratio,0.0001640823693494134,effect/phenotype
ANKRD13A,0.0001640823693494134,gene/protein
GNA11,0.0001640823693494134,gene/protein
NRP1,0.0001640823693494134,gene/protein
NR4A3,0.0001640823693494134,gene/protein
electron transport chain,0.0001640823693494134,biological_process
positive regulation of urine volume,0.0001640823693494134,biological_process
SLA,0.0001640823693494134,gene/protein
SNRNP200,0.0001640823693494134,gene/protein
methylation,0.0001640823693494134,biological_process
CARD9,0.0001640823693494134,gene/protein
FGFR4,0.0001640823693494134,gene/protein
PTGDS,0.0001640823693494134,gene/protein
NFAT5,0.0001640823693494134,gene/protein
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,0.0001640823693494134,biological_process
Cardiorespiratory arrest,0.0001640823693494134,effect/phenotype
UBL4A,0.0001640823693494134,gene/protein
oxidative demethylation,0.0001640823693494134,biological_process
OTUD7B,0.0001640823693494134,gene/protein
regulation of pH,0.0001640823693494134,biological_process
JAGN1,0.0001640823693494134,gene/protein
TSSK3,0.0001640823693494134,gene/protein
IST1,0.0001640823693494134,gene/protein
SPATA2,0.0001640823693494134,gene/protein
CCDC107,0.0001640823693494134,gene/protein
positive regulation of vascular endothelial cell proliferation,0.0001640823693494134,biological_process
TJP1,0.0001640823693494134,gene/protein
CNNM3,0.0001640823693494134,gene/protein
MFSD5,0.0001640823693494134,gene/protein
artery smooth muscle contraction,0.0001640823693494134,biological_process
Mitochondrial inheritance,0.0001640823693494134,effect/phenotype
positive regulation of osteoblast differentiation,0.0001640823693494134,biological_process
cellular response to vascular endothelial growth factor stimulus,0.0001640823693494134,biological_process
negative regulation of low-density lipoprotein receptor activity,0.0001640823693494134,biological_process
negative regulation of heterotypic cell-cell adhesion,0.0001640823693494134,biological_process
RMRP,0.0001640823693494134,gene/protein
C1orf112,0.0001640823693494134,gene/protein
PDXDC1,0.0001640823693494134,gene/protein
BTNL9,0.0001640823693494134,gene/protein
OTULIN,0.0001640823693494134,gene/protein
GPR50,0.0001640823693494134,gene/protein
regulation of sensory perception of pain,0.0001640823693494134,biological_process
positive regulation of sarcomere organization,0.0001640823693494134,biological_process
AHI1,0.0001640823693494134,gene/protein
LMBR1,0.0001640823693494134,gene/protein
activation of phospholipase C activity,0.0001640823693494134,biological_process
enteric nervous system development,0.0001640823693494134,biological_process
SLA2,0.0001640823693494134,gene/protein
SH2D3C,0.0001640823693494134,gene/protein
TIMM50,0.0001640823693494134,gene/protein
SEC61A1,0.0001640823693494134,gene/protein
TPI1,0.0001640823693494134,gene/protein
EXOC2,0.0001640823693494134,gene/protein
TYW1B,0.0001640823693494134,gene/protein
Recurrent staphylococcal infections,0.0001640823693494134,effect/phenotype
negative regulation of smooth muscle cell migration,8.20411846747067e-05,biological_process
response to electrical stimulus involved in regulation of muscle adaptation,8.20411846747067e-05,biological_process
cellular response to fructose stimulus,8.20411846747067e-05,biological_process
positive regulation of histone acetylation,8.20411846747067e-05,biological_process
response to epinephrine,8.20411846747067e-05,biological_process
cellular response to caffeine,8.20411846747067e-05,biological_process
skeletal muscle atrophy,8.20411846747067e-05,biological_process
regulation of NMDA receptor activity,8.20411846747067e-05,biological_process
WNT3A,8.20411846747067e-05,gene/protein
ATPAF1,8.20411846747067e-05,gene/protein
BCL11B,8.20411846747067e-05,gene/protein
MIR34A,8.20411846747067e-05,gene/protein
negative regulation of mitochondrial fission,8.20411846747067e-05,biological_process
Color vision defect,8.20411846747067e-05,effect/phenotype
Thickened helices,8.20411846747067e-05,effect/phenotype
BBS10,8.20411846747067e-05,gene/protein
PHF6,8.20411846747067e-05,gene/protein
KIF22,8.20411846747067e-05,gene/protein
KCTD15,8.20411846747067e-05,gene/protein
MTA2,8.20411846747067e-05,gene/protein
CD3D,8.20411846747067e-05,gene/protein
IL17RA,8.20411846747067e-05,gene/protein
ATP1A3,8.20411846747067e-05,gene/protein
GNPDA2,8.20411846747067e-05,gene/protein
BBS5,8.20411846747067e-05,gene/protein
INPP5E,8.20411846747067e-05,gene/protein
MAN2C1,8.20411846747067e-05,gene/protein
MAN2B1,8.20411846747067e-05,gene/protein
TCIM,8.20411846747067e-05,gene/protein
Abnormal cardiovascular system physiology,8.20411846747067e-05,effect/phenotype
Loss of subcutaneous adipose tissue from upper limbs,8.20411846747067e-05,effect/phenotype
Loss of truncal subcutaneous adipose tissue,8.20411846747067e-05,effect/phenotype
Calf muscle pseudohypertrophy,8.20411846747067e-05,effect/phenotype
Type IV atherosclerotic lesion,8.20411846747067e-05,effect/phenotype
Feeding difficulties in infancy,8.20411846747067e-05,effect/phenotype
TWF1,8.20411846747067e-05,gene/protein
TTC28,8.20411846747067e-05,gene/protein
heme metabolic process,8.20411846747067e-05,biological_process
heme transport,8.20411846747067e-05,biological_process
Gray matter heterotopia,8.20411846747067e-05,effect/phenotype
Calcitonin-like ligand receptors,8.20411846747067e-05,pathway
negative regulation of amyloid fibril formation,8.20411846747067e-05,biological_process
positive regulation of immunoglobulin production,8.20411846747067e-05,biological_process
GALNT12,8.20411846747067e-05,gene/protein
negative regulation of protein-containing complex assembly,8.20411846747067e-05,biological_process
T cell differentiation in thymus,8.20411846747067e-05,biological_process
Estrogen-dependent gene expression,8.20411846747067e-05,pathway
Short femur,8.20411846747067e-05,effect/phenotype
Sparse eyelashes,8.20411846747067e-05,effect/phenotype
Short humerus,8.20411846747067e-05,effect/phenotype
amylin receptor signaling pathway,8.20411846747067e-05,biological_process
negative regulation of mitochondrion organization,8.20411846747067e-05,biological_process
Defective GCK causes maturity-onset diabetes of the young 2 (MODY2),8.20411846747067e-05,pathway
SPDYE4,8.20411846747067e-05,gene/protein
NUDT13,8.20411846747067e-05,gene/protein
HEATR6,8.20411846747067e-05,gene/protein
CLIC4,8.20411846747067e-05,gene/protein
Flat sella turcica,8.20411846747067e-05,effect/phenotype
Lipoatrophy,8.20411846747067e-05,effect/phenotype
Oral ulcer,8.20411846747067e-05,effect/phenotype
Hypoplasia of the frontal lobes,8.20411846747067e-05,effect/phenotype
Pachygyria,8.20411846747067e-05,effect/phenotype
Cleft vertebral arch,8.20411846747067e-05,effect/phenotype
Hypoplastic pubic bone,8.20411846747067e-05,effect/phenotype
Talipes,8.20411846747067e-05,effect/phenotype
Microscopic hematuria,8.20411846747067e-05,effect/phenotype
Decreased response to growth hormone stimuation test,8.20411846747067e-05,effect/phenotype
Few cafe-au-lait spots,8.20411846747067e-05,effect/phenotype
Angina pectoris,8.20411846747067e-05,effect/phenotype
Abnormality of complement system,8.20411846747067e-05,immune_effect/phenotype
Sparse scalp hair,8.20411846747067e-05,effect/phenotype
Hip dislocation,8.20411846747067e-05,effect/phenotype
calcium ion import,8.20411846747067e-05,biological_process
NADP metabolic process,8.20411846747067e-05,biological_process
Absent knee epiphyses,8.20411846747067e-05,effect/phenotype
Prominent occiput,8.20411846747067e-05,effect/phenotype
GNS,8.20411846747067e-05,gene/protein
Laryngomalacia,8.20411846747067e-05,effect/phenotype
Large beaked nose,8.20411846747067e-05,effect/phenotype
Ulnar deviation of finger,8.20411846747067e-05,effect/phenotype
Chronic hepatitis,8.20411846747067e-05,effect/phenotype
Hyperthyroidism,8.20411846747067e-05,effect/phenotype
Keratoconjunctivitis,8.20411846747067e-05,effect/phenotype
Beta-cell dysfunction,8.20411846747067e-05,effect/phenotype
Internal hemorrhage,8.20411846747067e-05,effect/phenotype
Enlarged metaphyses,8.20411846747067e-05,effect/phenotype
Progressive loss of facial adipose tissue,8.20411846747067e-05,effect/phenotype
regulation of glycoprotein biosynthetic process,8.20411846747067e-05,biological_process
CTNS,8.20411846747067e-05,gene/protein
PLCH1,8.20411846747067e-05,gene/protein
PIM3,8.20411846747067e-05,gene/protein
"CD8-positive, alpha-beta T cell lineage commitment",8.20411846747067e-05,biological_process
metanephros development,8.20411846747067e-05,biological_process
Constitutional symptom,8.20411846747067e-05,effect/phenotype
Ascites,8.20411846747067e-05,effect/phenotype
Epigastric pain,8.20411846747067e-05,immune_effect/phenotype
Pedal edema,8.20411846747067e-05,effect/phenotype
Subacute progressive viral hepatitis,8.20411846747067e-05,effect/phenotype
Somatic mutation,8.20411846747067e-05,effect/phenotype
Tetany,8.20411846747067e-05,effect/phenotype
Abnormality of the respiratory system,8.20411846747067e-05,effect/phenotype
Tympanosclerosis,8.20411846747067e-05,effect/phenotype
Aplasia/Hypoplasia of the eyebrow,8.20411846747067e-05,effect/phenotype
Abnormal rapid eye movement sleep,8.20411846747067e-05,effect/phenotype
Hypnagogic hallucinations,8.20411846747067e-05,effect/phenotype
Hypnopompic hallucinations,8.20411846747067e-05,effect/phenotype
Minimal subcutaneous fat,8.20411846747067e-05,effect/phenotype
Arterial stenosis,8.20411846747067e-05,effect/phenotype
Reduced number of teeth,8.20411846747067e-05,effect/phenotype
pigment granule organization,8.20411846747067e-05,biological_process
Myelodysplasia,8.20411846747067e-05,effect/phenotype
Vascular dilatation,8.20411846747067e-05,effect/phenotype
Tracheal stenosis,8.20411846747067e-05,effect/phenotype
Abnormality of epiphysis morphology,8.20411846747067e-05,effect/phenotype
Abnormality of the metaphysis,8.20411846747067e-05,effect/phenotype
Thin long bone diaphyses,8.20411846747067e-05,effect/phenotype
Fine hair,8.20411846747067e-05,effect/phenotype
digestive tract morphogenesis,8.20411846747067e-05,biological_process
positive regulation of neuron maturation,8.20411846747067e-05,biological_process
regulation of cell-matrix adhesion,8.20411846747067e-05,biological_process
negative regulation of reactive oxygen species metabolic process,8.20411846747067e-05,biological_process
glomerulus development,8.20411846747067e-05,biological_process
negative regulation of calcium ion transport into cytosol,8.20411846747067e-05,biological_process
Band keratopathy,8.20411846747067e-05,effect/phenotype
Cholelithiasis,8.20411846747067e-05,effect/phenotype
Cutaneous photosensitivity,8.20411846747067e-05,effect/phenotype
Telangiectasia,8.20411846747067e-05,effect/phenotype
ZNF133,8.20411846747067e-05,gene/protein
HOXA7,8.20411846747067e-05,gene/protein
negative regulation of cellular pH reduction,8.20411846747067e-05,biological_process
Hepatocellular carcinoma,8.20411846747067e-05,effect/phenotype
Decreased circulating parathyroid hormone level,8.20411846747067e-05,effect/phenotype
Hypoparathyroidism,8.20411846747067e-05,effect/phenotype
Chronic oral candidiasis,8.20411846747067e-05,effect/phenotype
Asplenia,8.20411846747067e-05,effect/phenotype
Chronic atrophic gastritis,8.20411846747067e-05,effect/phenotype
NDUFAF1,8.20411846747067e-05,gene/protein
TUBB2B,8.20411846747067e-05,gene/protein
SMC2,8.20411846747067e-05,gene/protein
positive regulation of multicellular organism growth,8.20411846747067e-05,biological_process
negative regulation of ossification,8.20411846747067e-05,biological_process
Hypocholesterolemia,8.20411846747067e-05,effect/phenotype
Hepatic necrosis,8.20411846747067e-05,effect/phenotype
Hemobilia,8.20411846747067e-05,effect/phenotype
Old-aged sensorineural hearing impairment,8.20411846747067e-05,effect/phenotype
Gingivitis,8.20411846747067e-05,effect/phenotype
Gingival bleeding,8.20411846747067e-05,effect/phenotype
Reduced catalase level,8.20411846747067e-05,effect/phenotype
Poor appetite,8.20411846747067e-05,effect/phenotype
Abnormality of the liver,8.20411846747067e-05,effect/phenotype
Unicameral bone cyst,8.20411846747067e-05,effect/phenotype
Abnormality of the hepatic vasculature,8.20411846747067e-05,effect/phenotype
Decreased circulating aldosterone level,8.20411846747067e-05,effect/phenotype
Chronic active hepatitis,8.20411846747067e-05,effect/phenotype
Hyperkeratosis,8.20411846747067e-05,effect/phenotype
Limb undergrowth,8.20411846747067e-05,effect/phenotype
Abnormality of the skeletal system,8.20411846747067e-05,effect/phenotype
MCOLN1,8.20411846747067e-05,gene/protein
AMDHD2,8.20411846747067e-05,gene/protein
DNPH1,8.20411846747067e-05,gene/protein
MARCHF8,8.20411846747067e-05,gene/protein
RALGAPA1,8.20411846747067e-05,gene/protein
Erythema,8.20411846747067e-05,effect/phenotype
Delayed cranial suture closure,8.20411846747067e-05,effect/phenotype
Class II obesity,8.20411846747067e-05,effect/phenotype
Class III obesity,8.20411846747067e-05,effect/phenotype
Class I obesity,8.20411846747067e-05,effect/phenotype
Abnormal rectum morphology,8.20411846747067e-05,effect/phenotype
Astrocytoma,8.20411846747067e-05,effect/phenotype
Generalized hyperpigmentation,8.20411846747067e-05,immune_effect/phenotype
Metabolic alkalosis,8.20411846747067e-05,effect/phenotype
Hyponatremia,8.20411846747067e-05,effect/phenotype
Abnormality of the coagulation cascade,8.20411846747067e-05,effect/phenotype
Hypoplastic ilia,8.20411846747067e-05,effect/phenotype
Biliary tract abnormality,8.20411846747067e-05,effect/phenotype
Shoulder flexion contracture,8.20411846747067e-05,effect/phenotype
Ulnar bowing,8.20411846747067e-05,effect/phenotype
Hypoplastic iliac wing,8.20411846747067e-05,effect/phenotype
Mood changes,8.20411846747067e-05,effect/phenotype
Hypoglycemia,8.20411846747067e-05,effect/phenotype
Panniculitis,8.20411846747067e-05,effect/phenotype
Dyspnea,8.20411846747067e-05,effect/phenotype
Skeletal muscle hypertrophy,8.20411846747067e-05,effect/phenotype
Gangrene,8.20411846747067e-05,effect/phenotype
Premature loss of permanent teeth,8.20411846747067e-05,effect/phenotype
Neoplasm of the larynx,8.20411846747067e-05,effect/phenotype
Abdominal distention,8.20411846747067e-05,effect/phenotype
Lymphocytosis,8.20411846747067e-05,immune_effect/phenotype
Hepatic encephalopathy,8.20411846747067e-05,effect/phenotype
Aplasia/Hypoplasia of the earlobes,8.20411846747067e-05,effect/phenotype
Hypoplasia of the capital femoral epiphysis,8.20411846747067e-05,effect/phenotype
Bird-like facies,8.20411846747067e-05,effect/phenotype
Hematuria,8.20411846747067e-05,effect/phenotype
Menometrorrhagia,8.20411846747067e-05,effect/phenotype
Arthralgia,8.20411846747067e-05,effect/phenotype
positive regulation of release of cytochrome c from mitochondria,8.20411846747067e-05,biological_process
KLHL10,8.20411846747067e-05,gene/protein
TUBB8,8.20411846747067e-05,gene/protein
Wide nose,8.20411846747067e-05,effect/phenotype
High pitched voice,8.20411846747067e-05,effect/phenotype
Slender long bone,8.20411846747067e-05,effect/phenotype
Long clavicles,8.20411846747067e-05,effect/phenotype
Increased total iron binding capacity,8.20411846747067e-05,effect/phenotype
Short middle phalanx of finger,8.20411846747067e-05,effect/phenotype
Thin clavicles,8.20411846747067e-05,effect/phenotype
Giant cell hepatitis,8.20411846747067e-05,immune_effect/phenotype
Intrahepatic cholestasis,8.20411846747067e-05,effect/phenotype
Radial bowing,8.20411846747067e-05,effect/phenotype
Large sella turcica,8.20411846747067e-05,effect/phenotype
Cone-shaped epiphysis,8.20411846747067e-05,effect/phenotype
Vertical supranuclear gaze palsy,8.20411846747067e-05,effect/phenotype
Ivory epiphyses,8.20411846747067e-05,effect/phenotype
Dilatation of the cerebral artery,8.20411846747067e-05,effect/phenotype
Pseudoepiphyses of the metacarpals,8.20411846747067e-05,effect/phenotype
Straight clavicles,8.20411846747067e-05,effect/phenotype
Elbow dislocation,8.20411846747067e-05,effect/phenotype
Flared metaphysis,8.20411846747067e-05,effect/phenotype
Short 1st metacarpal,8.20411846747067e-05,effect/phenotype
Proximal femoral epiphysiolysis,8.20411846747067e-05,effect/phenotype
Narrow pelvis bone,8.20411846747067e-05,effect/phenotype
Encephalopathy,8.20411846747067e-05,effect/phenotype
Prolonged partial thromboplastin time,8.20411846747067e-05,effect/phenotype
Increased serum bile acid concentration,8.20411846747067e-05,effect/phenotype
Psoriasiform dermatitis,8.20411846747067e-05,effect/phenotype
Abnormality of bone marrow cell morphology,8.20411846747067e-05,effect/phenotype
RUNX3 regulates BCL2L11 (BIM) transcription,8.20411846747067e-05,pathway
NUCB1,8.20411846747067e-05,gene/protein
SNRPD3,8.20411846747067e-05,gene/protein
ATAD2,8.20411846747067e-05,gene/protein
protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,8.20411846747067e-05,biological_process
RHPN2,8.20411846747067e-05,gene/protein
DYNLL2,8.20411846747067e-05,gene/protein
Hypoplasia of the femoral head,8.20411846747067e-05,effect/phenotype
Elevated erythrocyte sedimentation rate,8.20411846747067e-05,effect/phenotype
Night sweats,8.20411846747067e-05,effect/phenotype
Hypolipidemia,8.20411846747067e-05,effect/phenotype
Abnormal bleeding,8.20411846747067e-05,effect/phenotype
Aplasia/Hypoplasia of the thymus,8.20411846747067e-05,effect/phenotype
Elevated alkaline phosphatase,8.20411846747067e-05,effect/phenotype
Low levels of vitamin D,8.20411846747067e-05,effect/phenotype
Portal fibrosis,8.20411846747067e-05,effect/phenotype
Acholic stools,8.20411846747067e-05,effect/phenotype
Congenital hepatic fibrosis,8.20411846747067e-05,effect/phenotype
Gastrointestinal hemorrhage,8.20411846747067e-05,effect/phenotype
Tibial bowing,8.20411846747067e-05,effect/phenotype
Abnormality of female external genitalia,8.20411846747067e-05,effect/phenotype
Moyamoya phenomenon,8.20411846747067e-05,effect/phenotype
Hypoplastic scapulae,8.20411846747067e-05,effect/phenotype
Cholestasis,8.20411846747067e-05,effect/phenotype
Bilateral single transverse palmar creases,8.20411846747067e-05,effect/phenotype
Areas of hypopigmentation and hyperpigmentation that do not follow Blaschko lines,8.20411846747067e-05,immune_effect/phenotype
Micromelia,8.20411846747067e-05,effect/phenotype
Iris hypopigmentation,8.20411846747067e-05,immune_effect/phenotype
apoptotic process involved in embryonic digit morphogenesis,8.20411846747067e-05,biological_process
thymocyte apoptotic process,8.20411846747067e-05,biological_process
Dolichocephaly,8.20411846747067e-05,effect/phenotype
Spinocerebellar tract disease in lower limbs,8.20411846747067e-05,effect/phenotype
Mitral regurgitation,8.20411846747067e-05,effect/phenotype
Thickened ribs,8.20411846747067e-05,effect/phenotype
Spondyloepiphyseal dysplasia,8.20411846747067e-05,effect/phenotype
FOXO-mediated transcription of cell death genes,8.20411846747067e-05,pathway
ANKLE2,8.20411846747067e-05,gene/protein
positive regulation of apoptotic process by virus,8.20411846747067e-05,biological_process
cochlear nucleus development,8.20411846747067e-05,biological_process
organ growth,8.20411846747067e-05,biological_process
melanin metabolic process,8.20411846747067e-05,biological_process
B cell proliferation,8.20411846747067e-05,biological_process
Chronic hepatic failure,8.20411846747067e-05,effect/phenotype
Stillbirth,8.20411846747067e-05,effect/phenotype
response to toxic substance,8.20411846747067e-05,biological_process
TOMM20,8.20411846747067e-05,gene/protein
Short metacarpal,8.20411846747067e-05,effect/phenotype
Neonatal cholestatic liver disease,8.20411846747067e-05,effect/phenotype
11 pairs of ribs,8.20411846747067e-05,effect/phenotype
Small anterior fontanelle,8.20411846747067e-05,effect/phenotype
Agenesis of cerebellar vermis,8.20411846747067e-05,effect/phenotype
Bowed humerus,8.20411846747067e-05,effect/phenotype
Abnormality of coagulation,8.20411846747067e-05,effect/phenotype
Pruritus,8.20411846747067e-05,effect/phenotype
lymphoid progenitor cell differentiation,8.20411846747067e-05,biological_process
negative regulation of mitochondrial depolarization,8.20411846747067e-05,biological_process
branching involved in ureteric bud morphogenesis,8.20411846747067e-05,biological_process
negative regulation of anoikis,8.20411846747067e-05,biological_process
Abnormal bronchus physiology,8.20411846747067e-05,effect/phenotype
ADAM32,8.20411846747067e-05,gene/protein
ANAPC2,8.20411846747067e-05,gene/protein
SPATA25,8.20411846747067e-05,gene/protein
HEXA-AS1,8.20411846747067e-05,gene/protein
PKDCC,8.20411846747067e-05,gene/protein
C6orf47,8.20411846747067e-05,gene/protein
negative regulation of retinal cell programmed cell death,8.20411846747067e-05,biological_process
axon regeneration,8.20411846747067e-05,biological_process
negative regulation of G1/S transition of mitotic cell cycle,8.20411846747067e-05,biological_process
positive regulation of cell motility,8.20411846747067e-05,biological_process
positive regulation of vesicle fusion,8.20411846747067e-05,biological_process
cellular response to high light intensity,8.20411846747067e-05,biological_process
ABCG8,8.20411846747067e-05,gene/protein
TMX1,8.20411846747067e-05,gene/protein
